source,target
-1.00117E+12,349585269
-1.00117E+12,307721667
-1.00117E+12,314059138
-1.00117E+12,338207553
-1.00117E+12,343835467
-1.00117E+12,345689206
-1.00117E+12,349701138
-1.00117E+12,388169095
-1.00117E+12,392875285
-1.00117E+12,395126702
-1.00117E+12,403409388
-1.00117E+12,411572356
-1.00117E+12,441419593
-1.00117E+12,443541684
-1.00117E+12,466763467
-1.00117E+12,493691026
-1.00117E+12,496260059
-1.00117E+12,505966579
-1.00117E+12,531350167
-1.00117E+12,536633917
-1.00117E+12,544443999
-1.00117E+12,560349266
-1.00117E+12,573304370
-1.00117E+12,640455159
-1.00117E+12,658200750
-1.00117E+12,675097717
-1.00117E+12,685812107
-1.00117E+12,700447789
-1.00117E+12,723625290
-1.00117E+12,770449445
-1.00117E+12,798073693
-1.00117E+12,883325925
-1.00117E+12,920007111
-1.00117E+12,924868421
-1.00117E+12,978447149
-1.00117E+12,980376289
-1.00117E+12,1008428790
-1.00117E+12,1031712372
-1.00117E+12,1063638239
-1.00117E+12,1144425171
-1.00117E+12,1384022273
-1.00117E+12,1034875396
-1.00117E+12,578056653
-1.00117E+12,511642222
-1.00117E+12,1028097089
-1.00117E+12,387287087
-1.00117E+12,803480089
-1.00117E+12,375312054
-1.00117E+12,627766638
-1.00117E+12,405966148
-1.00117E+12,356261783
-1.00117E+12,432679665
-1.00117E+12,493235138
-1.00117E+12,550479819
-1.00117E+12,556712194
-1.00117E+12,573270760
-1.00117E+12,600051561
-1.00117E+12,721201725
-1.00117E+12,416787786
-1.00117E+12,243502658
-1.00117E+12,305443370
-1.00117E+12,307210149
-1.00117E+12,336290799
-1.00117E+12,374041228
-1.00117E+12,399092581
-1.00117E+12,405702797
-1.00117E+12,423643466
-1.00117E+12,426907917
-1.00117E+12,442413943
-1.00117E+12,449577354
-1.00117E+12,475354217
-1.00117E+12,475498274
-1.00117E+12,482317006
-1.00117E+12,485119415
-1.00117E+12,498867864
-1.00117E+12,527459313
-1.00117E+12,613714177
-1.00117E+12,614625312
-1.00117E+12,739299664
-1.00117E+12,332321763
-1.00117E+12,355361623
-1.00117E+12,438786680
-1.00117E+12,1287052188
-1.00117E+12,341632355
-1.00117E+12,467731160
-1.00117E+12,494709003
-1.00117E+12,541036906
-1.00117E+12,552359244
-1.00117E+12,601503688
-1.00117E+12,640041950
-1.00117E+12,650346721
-1.00117E+12,688820236
-1.00117E+12,733394933
-1.00117E+12,946750725
-1.00117E+12,1129803299
-1.00117E+12,327745249
-1.00117E+12,437778490
-1.00117E+12,473249487
-1.00117E+12,582668251
-1.00117E+12,633344509
-1.00117E+12,634111809
-1.00117E+12,665238693
-1.00117E+12,681220412
-1.00117E+12,731704161
-1.00117E+12,742915234
-1.00117E+12,765383622
-1.00117E+12,778379874
-1.00117E+12,828648890
-1.00117E+12,828767254
-1.00117E+12,953578749
-1.00117E+12,989518145
-1.00117E+12,1141975270
-1.00117E+12,1144191887
-1.00117E+12,1026298387
-1.00117E+12,373051859
-1.00117E+12,338330836
-1.00117E+12,373839155
-1.00117E+12,385592930
-1.00117E+12,424647050
-1.00117E+12,1171089650
-1.00117E+12,378035471
-1.00117E+12,366915136
-1.00117E+12,351773830
-1.00117E+12,396773085
-1.00117E+12,400369784
-1.00117E+12,326096126
-1.00117E+12,369197292
-1.00117E+12,377859948
-1.00117E+12,687224174
-1.00117E+12,436348209
-1.00117E+12,568758922
-1.00117E+12,577427161
-1.00117E+12,618607391
-1.00117E+12,628649273
-1.00117E+12,664465062
-1.00117E+12,893946729
-1.00117E+12,408718733
-1.00117E+12,1075069693
-1.00117E+12,607040701
-1.00117E+12,617280881
-1.00117E+12,1011102216
-1.00117E+12,941297492
-1.00117E+12,982318261
-1.00117E+12,426077805
-1.00117E+12,411365161
-1.00117E+12,351199745
-1.00117E+12,781704823
-1.00117E+12,804580580
-1.00117E+12,1027165744
-1.00117E+12,1299254414
-1.00117E+12,425599475
-1.00117E+12,495348120
-1.00117E+12,495655397
-1.00117E+12,635764939
-1.00117E+12,353875863
-1.00117E+12,307703091
-1.00117E+12,358141794
-1.00117E+12,360479697
-1.00117E+12,368225750
-1.00117E+12,452210385
-1.00117E+12,452776187
-1.00117E+12,469325169
-1.00117E+12,575520226
-1.00117E+12,590638310
-1.00117E+12,672052281
-1.00117E+12,709554705
-1.00117E+12,1052580235
-1.00117E+12,1162270189
-1.00117E+12,1222257977
-1.00117E+12,317761001
-1.00117E+12,335435608
-1.00117E+12,386095970
-1.00117E+12,392554428
-1.00117E+12,505807847
-1.00117E+12,658589052
-1.00117E+12,1144666727
-1.00117E+12,456795107
-1.00117E+12,761915950
-1.00117E+12,928027963
-1.00117E+12,997621230
-1.00117E+12,1246854520
-1.00117E+12,295859242
-1.00117E+12,440096277
-1.00117E+12,444702613
-1.00117E+12,546921327
-1.00117E+12,1025465069
-1.00117E+12,490727201
-1.00117E+12,675614596
-1.00117E+12,776852198
-1.00117E+12,940842536
-1.00117E+12,385849181
-1.00117E+12,318735367
-1.00117E+12,563983333
-1.00117E+12,738380080
-1.00117E+12,626509265
-1.00117E+12,887215278
-1.00117E+12,690026868
-1.00117E+12,810733904
-1.00117E+12,1042039697
-1.00117E+12,1201424541
-1.00117E+12,604685863
-1.00117E+12,371367077
-1.00117E+12,458684562
-1.00117E+12,540437093
-1.00117E+12,874288326
-1.00117E+12,1001273843
-1.00117E+12,285112338
-1.00117E+12,341428741
-1.00117E+12,349314362
-1.00117E+12,399976306
-1.00117E+12,453639864
-1.00117E+12,605659328
-1.00117E+12,626837654
-1.00117E+12,657035184
-1.00117E+12,871372108
-1.00117E+12,945250909
-1.00117E+12,1084369989
-1.00117E+12,1201378906
-1.00117E+12,1237310407
-1.00117E+12,490456713
-1.00117E+12,499942351
-1.00117E+12,518878846
-1.00117E+12,708431339
-1.00117E+12,837775322
-1.00117E+12,335077024
-1.00117E+12,630935913
-1.00117E+12,670209763
-1.00117E+12,688203146
-1.00117E+12,1040427899
-1.00117E+12,299793961
-1.00117E+12,338549848
-1.00117E+12,339521252
-1.00117E+12,472577905
-1.00117E+12,710765894
-1.00117E+12,376434523
-1.00117E+12,437519960
-1.00117E+12,450389040
-1.00117E+12,469625441
-1.00117E+12,536641166
-1.00117E+12,609925603
-1.00117E+12,610001612
-1.00117E+12,661126381
-1.00117E+12,667955339
-1.00117E+12,673379538
-1.00117E+12,675445155
-1.00117E+12,684121177
-1.00117E+12,747685185
-1.00117E+12,828912694
-1.00117E+12,898797108
-1.00117E+12,1018376472
-1.00117E+12,1095709319
-1.00117E+12,667713894
-1.00117E+12,525230888
-1.00117E+12,573231253
-1.00117E+12,622316351
-1.00117E+12,1086773713
-1.00117E+12,529595193
-1.00117E+12,400071864
-1.00117E+12,338798277
-1.00117E+12,336572141
-1.00117E+12,347400886
-1.00117E+12,388243364
-1.00117E+12,459049588
-1.00117E+12,578036866
-1.00117E+12,685538146
-1.00117E+12,694623704
-1.00117E+12,783018390
-1.00117E+12,841232363
-1.00117E+12,853773247
-1.00117E+12,951678169
-1.00117E+12,958441098
-1.00117E+12,1026689261
-1.00117E+12,416481896
-1.00117E+12,523932900
-1.00117E+12,1097402656
-1.00117E+12,464259479
-1.00117E+12,855588936
-1.00117E+12,365370908
-1.00117E+12,877393547
-1.00117E+12,1163317645
-1.00117E+12,799100229
-1.00117E+12,535840969
-1.00117E+12,589453051
-1.00117E+12,454488162
-1.00117E+12,503087792
-1.00117E+12,786136203
-1.00117E+12,732166611
-1.00117E+12,270937383
-1.00117E+12,335836677
-1.00117E+12,348265194
-1.00117E+12,404045333
-1.00117E+12,406158212
-1.00117E+12,424782540
-1.00117E+12,434458212
-1.00117E+12,485430885
-1.00117E+12,592646650
-1.00117E+12,659279386
-1.00117E+12,664606925
-1.00117E+12,755477178
-1.00117E+12,790653660
-1.00117E+12,800182225
-1.00117E+12,803329214
-1.00117E+12,967612840
-1.00117E+12,1014701580
-1.00117E+12,1046352008
-1.00117E+12,1168020525
-1.00117E+12,1231899257
-1.00117E+12,1241970556
-1.00117E+12,483552812
-1.00117E+12,1107478183
-1.00117E+12,1133054053
-1.00117E+12,1303596441
-1.00117E+12,1320374458
-1.00117E+12,422029506
-1.00117E+12,1241800639
-1.00117E+12,705359142
-1.00117E+12,422606734
-1.00117E+12,617113781
-1.00117E+12,303428688
-1.00117E+12,338619124
-1.00117E+12,405635727
-1.00117E+12,406309197
-1.00117E+12,409187816
-1.00117E+12,419171050
-1.00117E+12,422577386
-1.00117E+12,475749580
-1.00117E+12,504696196
-1.00117E+12,539757604
-1.00117E+12,559639462
-1.00117E+12,618305746
-1.00117E+12,630753269
-1.00117E+12,642883593
-1.00117E+12,666791010
-1.00117E+12,672050818
-1.00117E+12,683714647
-1.00117E+12,707239374
-1.00117E+12,790955252
-1.00117E+12,811603998
-1.00117E+12,817775601
-1.00117E+12,819053576
-1.00117E+12,883149986
-1.00117E+12,900942008
-1.00117E+12,917370597
-1.00117E+12,937532654
-1.00117E+12,963160590
-1.00117E+12,991833875
-1.00117E+12,1011159634
-1.00117E+12,1056629580
-1.00117E+12,1075455271
-1.00117E+12,1090619257
-1.00117E+12,1112142845
-1.00117E+12,1265355548
-1.00117E+12,1279975770
-1.00117E+12,370470202
-1.00117E+12,428984016
-1.00117E+12,355223957
-1.00117E+12,382969759
-1.00117E+12,437827195
-1.00117E+12,620007164
-1.00117E+12,677307895
-1.00117E+12,681053488
-1.00117E+12,715333696
-1.00117E+12,878192045
-1.00117E+12,946660165
-1.00117E+12,1117379026
-1.00117E+12,239039197
-1.00117E+12,349701888
-1.00117E+12,425744934
-1.00117E+12,432072651
-1.00117E+12,436310423
-1.00117E+12,497332613
-1.00117E+12,500868560
-1.00117E+12,509253607
-1.00117E+12,538656856
-1.00117E+12,541054772
-1.00117E+12,561688445
-1.00117E+12,562195045
-1.00117E+12,568515039
-1.00117E+12,594155892
-1.00117E+12,629765640
-1.00117E+12,642067650
-1.00117E+12,646702436
-1.00117E+12,660713920
-1.00117E+12,712207108
-1.00117E+12,726793861
-1.00117E+12,734946580
-1.00117E+12,752825070
-1.00117E+12,753142910
-1.00117E+12,760450088
-1.00117E+12,774237105
-1.00117E+12,807177136
-1.00117E+12,820328539
-1.00117E+12,891300576
-1.00117E+12,960193239
-1.00117E+12,1044819815
-1.00117E+12,1324540910
-1.00117E+12,431137232
-1.00117E+12,345009398
-1.00117E+12,916959084
-1.00117E+12,478615886
-1.00117E+12,928784999
-1.00117E+12,278219321
-1.00117E+12,550285287
-1.00117E+12,602925993
-1.00117E+12,632172234
-1.00117E+12,901787002
-1.00117E+12,907580031
-1.00117E+12,1081797644
-1.00117E+12,334954645
-1.00117E+12,360069070
-1.00117E+12,606266486
-1.00117E+12,980205095
-1.00117E+12,595320879
-1.00117E+12,832096499
-1.00117E+12,316021788
-1.00117E+12,340282544
-1.00117E+12,398993890
-1.00117E+12,537483034
-1.00117E+12,591092691
-1.00117E+12,706840117
-1.00117E+12,871189296
-1.00117E+12,889690232
-1.00117E+12,960019611
-1.00117E+12,969102884
-1.00117E+12,343236306
-1.00117E+12,491568715
-1.00117E+12,401173429
-1.00117E+12,510206816
-1.00117E+12,520796889
-1.00117E+12,469601594
-1.00117E+12,739556457
-1.00117E+12,937967297
-1.00117E+12,945707771
-1.00117E+12,692654111
-1.00117E+12,1177296194
-1.00117E+12,1195305449
-1.00117E+12,576490824
-1.00117E+12,704508234
-1.00117E+12,492101289
-1.00117E+12,493938335
-1.00117E+12,613144092
-1.00117E+12,695250094
-1.00117E+12,1393195650
-1.00117E+12,491590638
-1.00117E+12,447675742
-1.00117E+12,733189056
-1.00117E+12,525889066
-1.00117E+12,1167342590
-1.00117E+12,1146661205
-1.00117E+12,926385874
-1.00117E+12,264435760
-1.00117E+12,404466570
-1.00117E+12,406215095
-1.00117E+12,743494391
-1.00117E+12,919681531
-1.00117E+12,1287821937
-1.00117E+12,600057034
-1.00117E+12,742375648
-1.00117E+12,960775284
-1.00117E+12,449521225
-1.00117E+12,1107774557
-1.00117E+12,446462222
-1.00117E+12,516879892
-1.00117E+12,537390122
-1.00117E+12,917010717
-1.00117E+12,374211681
-1.00117E+12,420095787
-1.00117E+12,527233537
-1.00117E+12,661869420
-1.00117E+12,719374295
-1.00117E+12,750439782
-1.00117E+12,794442968
-1.00117E+12,794956697
-1.00117E+12,803869605
-1.00117E+12,831932554
-1.00117E+12,956705665
-1.00117E+12,716191189
-1.00117E+12,328830566
-1.00117E+12,441578237
-1.00117E+12,509014194
-1.00117E+12,815303108
-1.00117E+12,536281894
-1.00117E+12,412702375
-1.00117E+12,890046573
-1.00117E+12,474875141
-1.00117E+12,392730984
-1.00117E+12,548258859
-1.00117E+12,571014306
-1.00117E+12,615053009
-1.00117E+12,640349412
-1.00117E+12,660606084
-1.00117E+12,712877912
-1.00117E+12,742770248
-1.00117E+12,754830580
-1.00117E+12,775494823
-1.00117E+12,786915585
-1.00117E+12,896862543
-1.00117E+12,1176636630
-1.00117E+12,1200769289
-1.00117E+12,345570551
-1.00117E+12,348604841
-1.00117E+12,453773280
-1.00117E+12,492783935
-1.00117E+12,509711282
-1.00117E+12,554963026
-1.00117E+12,555578421
-1.00117E+12,597936834
-1.00117E+12,601244997
-1.00117E+12,891292875
-1.00117E+12,1200717483
-1.00117E+12,1323642496
-1.00117E+12,314454389
-1.00117E+12,335937764
-1.00117E+12,356894368
-1.00117E+12,391157006
-1.00117E+12,391797587
-1.00117E+12,425833520
-1.00117E+12,512545887
-1.00117E+12,566336713
-1.00117E+12,577645424
-1.00117E+12,619818759
-1.00117E+12,759821278
-1.00117E+12,777392895
-1.00117E+12,919577448
-1.00117E+12,1103243074
-1.00117E+12,354184948
-1.00117E+12,329861692
-1.00117E+12,386917379
-1.00117E+12,457195880
-1.00117E+12,467441384
-1.00117E+12,620457651
-1.00117E+12,695033301
-1.00117E+12,716472671
-1.00117E+12,1068000314
-1.00117E+12,1098284374
-1.00117E+12,517876788
-1.00117E+12,404379603
-1.00117E+12,421574919
-1.00117E+12,430993772
-1.00117E+12,1002798258
-1.00117E+12,747710994
-1.00117E+12,354919391
-1.00117E+12,361282352
-1.00117E+12,391620996
-1.00117E+12,437421995
-1.00117E+12,254610546
-1.00117E+12,389370404
-1.00117E+12,398991132
-1.00117E+12,412178556
-1.00117E+12,519364610
-1.00117E+12,532188104
-1.00117E+12,533890225
-1.00117E+12,609239024
-1.00117E+12,757228957
-1.00117E+12,886001819
-1.00117E+12,848110083
-1.00117E+12,443875435
-1.00117E+12,485395920
-1.00117E+12,785262495
-1.00117E+12,296557139
-1.00117E+12,370647557
-1.00117E+12,457245077
-1.00117E+12,468160381
-1.00117E+12,474804607
-1.00117E+12,542932372
-1.00117E+12,565454460
-1.00117E+12,597060035
-1.00117E+12,603930522
-1.00117E+12,678620435
-1.00117E+12,680161734
-1.00117E+12,848218556
-1.00117E+12,917045784
-1.00117E+12,303244941
-1.00117E+12,357330781
-1.00117E+12,401221786
-1.00117E+12,423650311
-1.00117E+12,470959964
-1.00117E+12,472416710
-1.00117E+12,529242198
-1.00117E+12,620836002
-1.00117E+12,717255565
-1.00117E+12,742416145
-1.00117E+12,770618538
-1.00117E+12,773664076
-1.00117E+12,816677342
-1.00117E+12,884395697
-1.00117E+12,956122677
-1.00117E+12,1093612614
-1.00117E+12,1200242305
-1.00117E+12,448479851
-1.00117E+12,469641207
-1.00117E+12,504561613
-1.00117E+12,545587500
-1.00117E+12,594844938
-1.00117E+12,599923262
-1.00117E+12,673407745
-1.00117E+12,745769932
-1.00117E+12,1142918327
-1.00117E+12,1143938367
-1.00117E+12,343456257
-1.00117E+12,427147800
-1.00117E+12,543730606
-1.00117E+12,840761241
-1.00117E+12,293524335
-1.00117E+12,469661382
-1.00117E+12,831216044
-1.00117E+12,1015582042
-1.00117E+12,866953536
-1.00117E+12,1169323143
-1.00117E+12,518259882
-1.00117E+12,430968218
-1.00117E+12,943649037
-1.00117E+12,727544070
-1.00117E+12,408409210
-1.00117E+12,569889626
-1.00117E+12,484473920
-1.00117E+12,581916927
-1.00117E+12,624691881
-1.00117E+12,627054784
-1.00117E+12,729380164
-1.00117E+12,852985236
-1.00117E+12,396664282
-1.00117E+12,526099120
-1.00117E+12,1051054679
-1.00117E+12,888371437
-1.00117E+12,664150427
-1.00117E+12,371279751
-1.00117E+12,415844603
-1.00117E+12,437271981
-1.00117E+12,498336864
-1.00117E+12,583732507
-1.00117E+12,676720490
-1.00117E+12,701138478
-1.00117E+12,772426621
-1.00117E+12,894983964
-1.00117E+12,1197484231
-1.00117E+12,340069849
-1.00117E+12,390403430
-1.00117E+12,413504825
-1.00117E+12,413515819
-1.00117E+12,416859773
-1.00117E+12,441847975
-1.00117E+12,467000255
-1.00117E+12,498822462
-1.00117E+12,737608342
-1.00117E+12,772528666
-1.00117E+12,890563435
-1.00117E+12,951376065
-1.00117E+12,982451257
-1.00117E+12,985484031
-1.00117E+12,1064139591
-1.00117E+12,1126205867
-1.00117E+12,1165492354
-1.00117E+12,884969556
-1.00117E+12,420679889
-1.00117E+12,427465266
-1.00117E+12,461133882
-1.00117E+12,544533460
-1.00117E+12,546738502
-1.00117E+12,657777863
-1.00117E+12,673782776
-1.00117E+12,744541894
-1.00117E+12,769383210
-1.00117E+12,876923878
-1.00117E+12,896868712
-1.00117E+12,899149118
-1.00117E+12,911873582
-1.00117E+12,925769372
-1.00117E+12,941426823
-1.00117E+12,1005431539
-1.00117E+12,296441220
-1.00117E+12,325273220
-1.00117E+12,334276721
-1.00117E+12,346003380
-1.00117E+12,347951259
-1.00117E+12,349857726
-1.00117E+12,358566362
-1.00117E+12,383538315
-1.00117E+12,387937212
-1.00117E+12,401377616
-1.00117E+12,419796399
-1.00117E+12,426009060
-1.00117E+12,428786640
-1.00117E+12,428858508
-1.00117E+12,431154518
-1.00117E+12,432645319
-1.00117E+12,437799436
-1.00117E+12,438486394
-1.00117E+12,453784101
-1.00117E+12,455290686
-1.00117E+12,456800533
-1.00117E+12,457255258
-1.00117E+12,462503235
-1.00117E+12,465206081
-1.00117E+12,472294096
-1.00117E+12,492902426
-1.00117E+12,503639687
-1.00117E+12,504904096
-1.00117E+12,513667321
-1.00117E+12,520825934
-1.00117E+12,557131525
-1.00117E+12,558125287
-1.00117E+12,559727788
-1.00117E+12,572660313
-1.00117E+12,579479542
-1.00117E+12,584903348
-1.00117E+12,597001873
-1.00117E+12,602760602
-1.00117E+12,605904100
-1.00117E+12,662965614
-1.00117E+12,696906801
-1.00117E+12,705384612
-1.00117E+12,709447909
-1.00117E+12,709945633
-1.00117E+12,724899876
-1.00117E+12,748040474
-1.00117E+12,755839181
-1.00117E+12,911898346
-1.00117E+12,919214352
-1.00117E+12,967047049
-1.00117E+12,1010791834
-1.00117E+12,1038957282
-1.00117E+12,1082760619
-1.00117E+12,1143507098
-1.00117E+12,1185509526
-1.00117E+12,1248476414
-1.00117E+12,200468180
-1.00117E+12,321246622
-1.00117E+12,336378602
-1.00117E+12,349050124
-1.00117E+12,368527640
-1.00117E+12,391811245
-1.00117E+12,400663874
-1.00117E+12,421602770
-1.00117E+12,426680954
-1.00117E+12,440046422
-1.00117E+12,466108226
-1.00117E+12,491362485
-1.00117E+12,614415016
-1.00117E+12,645178429
-1.00117E+12,687118126
-1.00117E+12,705644437
-1.00117E+12,808724878
-1.00117E+12,809146945
-1.00117E+12,863760157
-1.00117E+12,884500667
-1.00117E+12,894770436
-1.00117E+12,911757679
-1.00117E+12,928059248
-1.00117E+12,1032456969
-1.00117E+12,1038624276
-1.00117E+12,1050147866
-1.00117E+12,1091441568
-1.00117E+12,1232467755
-1.00117E+12,1396337075
-1.00117E+12,694942065
-1.00117E+12,592492035
-1.00117E+12,902251054
-1.00117E+12,455729064
-1.00117E+12,841331322
-1.00117E+12,888472123
-1.00117E+12,1045448966
-1.00117E+12,1255051262
-1.00117E+12,1295843971
-1.00117E+12,735087245
-1.00117E+12,759235105
-1.00117E+12,1129053664
-1.00117E+12,324847830
-1.00117E+12,326920766
-1.00117E+12,331402215
-1.00117E+12,333886971
-1.00117E+12,336080968
-1.00117E+12,365315945
-1.00117E+12,366620936
-1.00117E+12,379103823
-1.00117E+12,382460378
-1.00117E+12,395020457
-1.00117E+12,403002868
-1.00117E+12,406833600
-1.00117E+12,409976964
-1.00117E+12,413613274
-1.00117E+12,416298417
-1.00117E+12,419497330
-1.00117E+12,424556752
-1.00117E+12,438793996
-1.00117E+12,440342743
-1.00117E+12,447084833
-1.00117E+12,458624392
-1.00117E+12,459254624
-1.00117E+12,472996853
-1.00117E+12,487549932
-1.00117E+12,493557621
-1.00117E+12,495274256
-1.00117E+12,629604951
-1.00117E+12,645262013
-1.00117E+12,949097424
-1.00117E+12,953331925
-1.00117E+12,984393378
-1.00117E+12,1262850722
-1.00117E+12,454185818
-1.00117E+12,492527561
-1.00117E+12,424888771
-1.00117E+12,429003887
-1.00117E+12,541137918
-1.00117E+12,851998495
-1.00117E+12,300209980
-1.00117E+12,442171869
-1.00117E+12,586851250
-1.00117E+12,750686735
-1.00117E+12,361306789
-1.00117E+12,424419524
-1.00117E+12,533363415
-1.00117E+12,884396872
-1.00117E+12,372554162
-1.00117E+12,489860543
-1.00117E+12,532479339
-1.00117E+12,942595308
-1.00117E+12,363807702
-1.00117E+12,391145361
-1.00117E+12,412907469
-1.00117E+12,454227560
-1.00117E+12,472214350
-1.00117E+12,279755301
-1.00117E+12,357045269
-1.00117E+12,380631481
-1.00117E+12,403484261
-1.00117E+12,448636513
-1.00117E+12,482900239
-1.00117E+12,600683156
-1.00117E+12,914704483
-1.00117E+12,378703901
-1.00117E+12,438634996
-1.00117E+12,458726464
-1.00117E+12,628205183
-1.00117E+12,437748808
-1.00117E+12,662389409
-1.00117E+12,559279773
-1.00117E+12,420110515
-1.00117E+12,1070586783
-1.00117E+12,1011152440
-1.00117E+12,821770267
-1.00117E+12,1339284004
-1.00117E+12,796513083
-1.00117E+12,1258041091
-1.00117E+12,1171076473
-1.00117E+12,630755654
-1.00117E+12,1363694641
-1.00117E+12,571274322
-1.00117E+12,353788490
-1.00117E+12,365028059
-1.00117E+12,365052167
-1.00117E+12,373898476
-1.00117E+12,419246674
-1.00117E+12,427802280
-1.00117E+12,440652692
-1.00117E+12,443123196
-1.00117E+12,477185327
-1.00117E+12,487980484
-1.00117E+12,493575832
-1.00117E+12,521963381
-1.00117E+12,534352214
-1.00117E+12,546871721
-1.00117E+12,631381901
-1.00117E+12,671312232
-1.00117E+12,905444801
-1.00117E+12,1228962370
-1.00117E+12,1279489916
-1.00117E+12,481431482
-1.00117E+12,452736839
-1.00117E+12,418542542
-1.00117E+12,346175582
-1.00117E+12,363565756
-1.00117E+12,373446979
-1.00117E+12,465945214
-1.00117E+12,562043412
-1.00117E+12,695725271
-1.00117E+12,832261397
-1.00117E+12,410094304
-1.00117E+12,1046232324
-1.00117E+12,712193171
-1.00117E+12,1083475274
-1.00117E+12,1092867758
-1.00117E+12,792103646
-1.00117E+12,1038405131
-1.00117E+12,1049079643
-1.00117E+12,463032045
-1.00117E+12,647069742
-1.00117E+12,1077170712
-1.00117E+12,257275026
-1.00117E+12,391010452
-1.00117E+12,395471386
-1.00117E+12,677911530
-1.00117E+12,643813360
-1.00117E+12,417802658
-1.00117E+12,970888966
-1.00117E+12,446150117
-1.00117E+12,588527369
-1.00117E+12,1072097831
-1.00117E+12,931722962
-1.00117E+12,620494335
-1.00117E+12,502888178
-1.00117E+12,1135207187
-1.00117E+12,412321477
-1.00117E+12,496654099
-1.00117E+12,498857286
-1.00117E+12,849174838
-1.00117E+12,328114020
-1.00117E+12,389456537
-1.00117E+12,400782307
-1.00117E+12,417898483
-1.00117E+12,442624466
-1.00117E+12,461931220
-1.00117E+12,471263210
-1.00117E+12,487683369
-1.00117E+12,516422385
-1.00117E+12,539585391
-1.00117E+12,570127980
-1.00117E+12,572587779
-1.00117E+12,577040450
-1.00117E+12,616361389
-1.00117E+12,669157338
-1.00117E+12,672711797
-1.00117E+12,674059211
-1.00117E+12,680932113
-1.00117E+12,746330904
-1.00117E+12,749462518
-1.00117E+12,764840301
-1.00117E+12,770998433
-1.00117E+12,771702567
-1.00117E+12,838337600
-1.00117E+12,900374554
-1.00117E+12,964062988
-1.00117E+12,979549978
-1.00117E+12,1001221711
-1.00117E+12,1002946427
-1.00117E+12,1008760375
-1.00117E+12,1176988943
-1.00117E+12,1086264346
-1.00117E+12,1090614647
-1.00117E+12,1166027959
-1.00117E+12,1241092466
-1.00117E+12,1264647911
-1.00117E+12,1313366622
-1.00117E+12,1345680620
-1.00117E+12,414846341
-1.00117E+12,960485164
-1.00117E+12,522692776
-1.00117E+12,534777984
-1.00117E+12,767938720
-1.00117E+12,1006633965
-1.00117E+12,1007616755
-1.00117E+12,595074240
-1.00117E+12,1198573830
-1.00117E+12,620563063
-1.00117E+12,1128152593
-1.00117E+12,552467806
-1.00117E+12,1087997663
-1.00117E+12,460467492
-1.00117E+12,496168631
-1.00117E+12,528183990
-1.00117E+12,934060072
-1.00117E+12,944795585
-1.00117E+12,894319370
-1.00117E+12,361501170
-1.00117E+12,405137809
-1.00117E+12,464787363
-1.00117E+12,425139771
-1.00117E+12,569916812
-1.00117E+12,676004933
-1.00117E+12,605409539
-1.00117E+12,611409092
-1.00117E+12,421154796
-1.00117E+12,287583592
-1.00117E+12,307876192
-1.00117E+12,336060952
-1.00117E+12,346712701
-1.00117E+12,381263647
-1.00117E+12,394284847
-1.00117E+12,408601641
-1.00117E+12,414046668
-1.00117E+12,428483026
-1.00117E+12,439221913
-1.00117E+12,440609200
-1.00117E+12,462486958
-1.00117E+12,476300004
-1.00117E+12,479531037
-1.00117E+12,480445333
-1.00117E+12,526857762
-1.00117E+12,531992088
-1.00117E+12,535954087
-1.00117E+12,546037400
-1.00117E+12,552152595
-1.00117E+12,572304534
-1.00117E+12,578842819
-1.00117E+12,586492133
-1.00117E+12,596588721
-1.00117E+12,608232898
-1.00117E+12,641306960
-1.00117E+12,657393851
-1.00117E+12,663899438
-1.00117E+12,664998250
-1.00117E+12,678247142
-1.00117E+12,693785330
-1.00117E+12,708137830
-1.00117E+12,714940464
-1.00117E+12,736071919
-1.00117E+12,844709173
-1.00117E+12,869287133
-1.00117E+12,914006814
-1.00117E+12,947437217
-1.00117E+12,983171043
-1.00117E+12,1173150941
-1.00117E+12,1276305356
-1.00117E+12,905215827
-1.00117E+12,795847557
-1.00117E+12,690695804
-1.00117E+12,470645842
-1.00117E+12,825045645
-1.00117E+12,1122144340
-1.00117E+12,1398861175
-1.00117E+12,421206213
-1.00117E+12,1112108297
-1.00117E+12,783607280
-1.00117E+12,408347342
-1.00117E+12,430992858
-1.00117E+12,453699635
-1.00117E+12,501656856
-1.00117E+12,539077231
-1.00117E+12,572444483
-1.00117E+12,595928435
-1.00117E+12,765556632
-1.00117E+12,768489420
-1.00117E+12,852191178
-1.00117E+12,857388212
-1.00117E+12,983328201
-1.00117E+12,1287833319
-1.00117E+12,324957391
-1.00117E+12,406727585
-1.00117E+12,433201807
-1.00117E+12,319957238
-1.00117E+12,548050559
-1.00117E+12,497236893
-1.00117E+12,412144742
-1.00117E+12,430517474
-1.00117E+12,471800008
-1.00117E+12,477029980
-1.00117E+12,490961580
-1.00117E+12,579710544
-1.00117E+12,610575270
-1.00117E+12,723426617
-1.00117E+12,1063341345
-1.00117E+12,1217495439
-1.00117E+12,533457437
-1.00117E+12,350304728
-1.00117E+12,446024694
-1.00117E+12,306192293
-1.00117E+12,977509407
-1.00117E+12,1007870928
-1.00117E+12,939688975
-1.00117E+12,439925672
-1.00117E+12,1049216194
-1.00117E+12,578968695
-1.00117E+12,493815355
-1.00117E+12,560655814
-1.00117E+12,630144961
